id_student,total_clicks,active_days,total_events,activity_variance,features,prediction
628006,4234,142,1039,26.677378979125454,"[4234.0,142.0,26.677378979125454]",1
628010,20,2,6,12.727922061357855,"[20.0,2.0,12.727922061357855]",0
628022,8,1,3,0.0,"[8.0,1.0,0.0]",0
628034,10202,250,2293,51.406904353997476,"[10202.0,250.0,51.406904353997476]",2
628366,417,19,101,21.767645930525543,"[417.0,19.0,21.767645930525543]",0
628437,1591,130,630,12.981085731250493,"[1591.0,130.0,12.981085731250493]",0
628476,803,50,269,20.32632755410418,"[803.0,50.0,20.32632755410418]",0
628663,871,44,267,29.64250526512957,"[871.0,44.0,29.64250526512957]",0
628679,1254,85,317,15.435662080569987,"[1254.0,85.0,15.435662080569987]",0
628718,789,56,211,11.547966032185906,"[789.0,56.0,11.547966032185906]",0
628733,41,5,23,3.63318042491699,"[41.0,5.0,3.63318042491699]",0
628837,854,45,321,28.088730261027603,"[854.0,45.0,28.088730261027603]",0
629022,1149,21,224,70.89509352355977,"[1149.0,21.0,70.89509352355977]",0
629310,718,25,112,41.9935709365136,"[718.0,25.0,41.9935709365136]",0
629506,1568,79,420,21.456030535692943,"[1568.0,79.0,21.456030535692943]",0
629538,58,7,13,15.33747356112131,"[58.0,7.0,15.33747356112131]",0
629541,2797,62,612,44.08155810771208,"[2797.0,62.0,44.08155810771208]",1
629580,57,8,29,3.833592123769634,"[57.0,8.0,3.833592123769634]",0
629693,2369,66,501,66.99164788076857,"[2369.0,66.0,66.99164788076857]",1
629852,805,53,187,21.05492506222492,"[805.0,53.0,21.05492506222492]",0
629887,67,3,23,24.440403706431148,"[67.0,3.0,24.440403706431148]",0
629963,57,6,21,8.142481194328912,"[57.0,6.0,8.142481194328912]",0
630030,141,16,65,8.15858443604036,"[141.0,16.0,8.15858443604036]",0
630052,463,48,206,8.957320988486465,"[463.0,48.0,8.957320988486465]",0
630147,138,11,65,11.129812544366022,"[138.0,11.0,11.129812544366022]",0
630165,2475,115,697,22.02126078982435,"[2475.0,115.0,22.02126078982435]",1
630432,1079,96,492,10.939782343323758,"[1079.0,96.0,10.939782343323758]",0
630759,680,36,225,26.087520582813735,"[680.0,36.0,26.087520582813735]",0
630776,1129,69,366,15.222826334249762,"[1129.0,69.0,15.222826334249762]",0
630812,521,14,122,35.10024889552028,"[521.0,14.0,35.10024889552028]",0
630818,2584,141,779,18.924472611598798,"[2584.0,141.0,18.924472611598798]",1
630830,1624,83,433,31.938657962811643,"[1624.0,83.0,31.938657962811643]",0
630854,2207,89,465,48.655369640901384,"[2207.0,89.0,48.655369640901384]",1
630905,28264,262,4916,102.63912325716838,"[28264.0,262.0,102.63912325716838]",2
630948,1460,108,624,15.483172343614982,"[1460.0,108.0,15.483172343614982]",0
631051,80,6,26,16.09554803871762,"[80.0,6.0,16.09554803871762]",0
631117,6520,190,1748,31.910179218130725,"[6520.0,190.0,31.910179218130725]",2
631384,430,73,198,6.3608211468410625,"[430.0,73.0,6.3608211468410625]",0
631422,364,27,136,19.956434031641507,"[364.0,27.0,19.956434031641507]",0
631455,1597,146,550,18.923520341277804,"[1597.0,146.0,18.923520341277804]",0
631509,2650,142,744,24.443562822555013,"[2650.0,142.0,24.443562822555013]",1
631513,484,49,220,16.82957794710108,"[484.0,49.0,16.82957794710108]",0
631530,547,104,265,8.273240513154375,"[547.0,104.0,8.273240513154375]",0
631561,141,12,53,11.848475160811354,"[141.0,12.0,11.848475160811354]",0
631701,611,21,123,37.94457110299807,"[611.0,21.0,37.94457110299807]",0
631813,255,30,163,8.52885568586694,"[255.0,30.0,8.52885568586694]",0
631929,138,4,30,55.69859363873861,"[138.0,4.0,55.69859363873861]",0
631941,52,2,14,18.384776310850235,"[52.0,2.0,18.384776310850235]",0
631953,1167,102,382,11.294941941138887,"[1167.0,102.0,11.294941941138887]",0
632004,3792,154,1039,27.56811597823206,"[3792.0,154.0,27.56811597823206]",1
632093,2426,138,914,15.575018175149802,"[2426.0,138.0,15.575018175149802]",1
632181,245,23,86,14.364124172434137,"[245.0,23.0,14.364124172434137]",0
632302,462,29,176,12.106465316641938,"[462.0,29.0,12.106465316641938]",0
632363,2851,96,772,53.50654063150483,"[2851.0,96.0,53.50654063150483]",1
632463,1369,109,380,13.925350712160784,"[1369.0,109.0,13.925350712160784]",0
632554,3421,147,839,46.371572217317365,"[3421.0,147.0,46.371572217317365]",1
632578,662,40,194,17.533776927214895,"[662.0,40.0,17.533776927214895]",0
632597,1343,30,279,107.43616655976456,"[1343.0,30.0,107.43616655976456]",0
632605,1381,76,352,23.07864129905672,"[1381.0,76.0,23.07864129905672]",0
632700,1957,110,440,28.441827143769498,"[1957.0,110.0,28.441827143769498]",0
632752,1315,96,541,14.568256617632494,"[1315.0,96.0,14.568256617632494]",0
632756,1899,96,453,38.541352535467134,"[1899.0,96.0,38.541352535467134]",0
632759,857,48,249,16.11130115238043,"[857.0,48.0,16.11130115238043]",0
632790,1240,82,399,19.234350858187614,"[1240.0,82.0,19.234350858187614]",0
632898,344,22,177,10.675050817523537,"[344.0,22.0,10.675050817523537]",0
632923,2689,71,553,38.69438112678259,"[2689.0,71.0,38.69438112678259]",1
632929,3823,98,677,59.62745076300012,"[3823.0,98.0,59.62745076300012]",1
632955,556,43,176,19.26308503803906,"[556.0,43.0,19.26308503803906]",0
633026,464,31,140,16.003091099259006,"[464.0,31.0,16.003091099259006]",0
633071,651,37,224,22.63289083939009,"[651.0,37.0,22.63289083939009]",0
633102,129,2,36,55.86143571373726,"[129.0,2.0,55.86143571373726]",0
633214,428,38,205,9.394317461582295,"[428.0,38.0,9.394317461582295]",0
633221,2011,100,468,25.287795994562796,"[2011.0,100.0,25.287795994562796]",1
633310,2644,64,360,83.8749778227208,"[2644.0,64.0,83.8749778227208]",1
633341,659,43,279,14.724001995822295,"[659.0,43.0,14.724001995822295]",0
633388,3499,128,991,31.441303228722443,"[3499.0,128.0,31.441303228722443]",1
633414,662,96,398,6.622893574431468,"[662.0,96.0,6.622893574431468]",0
633424,825,47,223,18.11894097903255,"[825.0,47.0,18.11894097903255]",0
633447,1081,49,430,21.356505803526346,"[1081.0,49.0,21.356505803526346]",0
633453,829,40,193,28.473998485347817,"[829.0,40.0,28.473998485347817]",0
633504,10919,271,3102,50.715910662919946,"[10919.0,271.0,50.715910662919946]",2
633682,425,29,151,12.271557888260404,"[425.0,29.0,12.271557888260404]",0
633865,66,7,31,10.906529280774015,"[66.0,7.0,10.906529280774015]",0
633890,25,4,12,3.593976442141304,"[25.0,4.0,3.593976442141304]",0
633935,245,27,101,9.302298830545249,"[245.0,27.0,9.302298830545249]",0
633983,2312,81,481,67.58680518095156,"[2312.0,81.0,67.58680518095156]",1
634061,749,34,202,26.873987979950506,"[749.0,34.0,26.873987979950506]",0
634066,111,12,41,9.826911102588738,"[111.0,12.0,9.826911102588738]",0
634217,1648,63,411,35.48384746077516,"[1648.0,63.0,35.48384746077516]",0
634279,448,16,102,64.49392736271118,"[448.0,16.0,64.49392736271118]",0
634286,635,43,230,15.306141327837327,"[635.0,43.0,15.306141327837327]",0
634295,58,7,34,6.676183683170242,"[58.0,7.0,6.676183683170242]",0
634347,44,7,22,3.5456210417116734,"[44.0,7.0,3.5456210417116734]",0
634481,152,13,51,10.664462913375864,"[152.0,13.0,10.664462913375864]",0
634489,565,55,291,7.624168553222452,"[565.0,55.0,7.624168553222452]",0
634512,4193,172,1108,42.017570541264355,"[4193.0,172.0,42.017570541264355]",1
634701,349,19,116,22.418272622314614,"[349.0,19.0,22.418272622314614]",0
634721,2286,95,631,32.92312468247482,"[2286.0,95.0,32.92312468247482]",1
634859,798,42,277,21.57573162425671,"[798.0,42.0,21.57573162425671]",0
634862,4218,138,946,44.06895004401163,"[4218.0,138.0,44.06895004401163]",1
634928,1443,82,451,14.678328491727212,"[1443.0,82.0,14.678328491727212]",0
635079,308,15,108,20.948462837117553,"[308.0,15.0,20.948462837117553]",0
635165,41,8,26,3.044315545875155,"[41.0,8.0,3.044315545875155]",0
635184,2923,74,706,51.3348529099643,"[2923.0,74.0,51.3348529099643]",1
635247,215,30,123,7.320652568110886,"[215.0,30.0,7.320652568110886]",0
635328,204,27,106,10.923979738782627,"[204.0,27.0,10.923979738782627]",0
635506,934,70,275,18.43192387694196,"[934.0,70.0,18.43192387694196]",0
635764,350,42,137,7.223493738394039,"[350.0,42.0,7.223493738394039]",0
635924,1195,46,272,30.12676117889931,"[1195.0,46.0,30.12676117889931]",0
636420,673,45,234,19.0644308924375,"[673.0,45.0,19.0644308924375]",0
637063,2690,56,513,59.03711137479983,"[2690.0,56.0,59.03711137479983]",1
637279,616,24,184,29.81488782859805,"[616.0,24.0,29.81488782859805]",0
637325,147,11,53,16.18192032654176,"[147.0,11.0,16.18192032654176]",0
637715,796,72,309,16.580906114393596,"[796.0,72.0,16.580906114393596]",0
637722,890,55,283,16.509358635601885,"[890.0,55.0,16.509358635601885]",0
637810,1130,65,294,25.6318236693253,"[1130.0,65.0,25.6318236693253]",0
637939,688,37,253,26.65985273304689,"[688.0,37.0,26.65985273304689]",0
638051,433,83,256,4.0214309817225695,"[433.0,83.0,4.0214309817225695]",0
638970,464,40,180,18.63798162286783,"[464.0,40.0,18.63798162286783]",0
639232,1,1,1,0.0,"[1.0,1.0,0.0]",0
639461,373,32,137,15.7431180561232,"[373.0,32.0,15.7431180561232]",0
640584,194,19,83,17.01822208813058,"[194.0,19.0,17.01822208813058]",0
641028,166,9,58,24.19768124795799,"[166.0,9.0,24.19768124795799]",0
641265,45,4,24,9.535023160258536,"[45.0,4.0,9.535023160258536]",0
641305,99,20,67,3.5165024489802663,"[99.0,20.0,3.5165024489802663]",0
641569,2219,101,524,23.002371810552305,"[2219.0,101.0,23.002371810552305]",1
642201,309,24,140,16.044266211356305,"[309.0,24.0,16.044266211356305]",0
642496,647,31,264,22.757770739513525,"[647.0,31.0,22.757770739513525]",0
642498,2963,120,671,51.27742895161531,"[2963.0,120.0,51.27742895161531]",1
642939,848,34,194,33.40290422545901,"[848.0,34.0,33.40290422545901]",0
643354,1073,55,240,20.985773600291544,"[1073.0,55.0,20.985773600291544]",0
643466,3704,140,1002,39.88731816068094,"[3704.0,140.0,39.88731816068094]",1
643587,2270,82,480,34.74061843297685,"[2270.0,82.0,34.74061843297685]",1
643712,67,4,25,10.594810050208544,"[67.0,4.0,10.594810050208544]",0
643758,1722,114,627,18.176795681790804,"[1722.0,114.0,18.176795681790804]",0
643771,1766,89,466,22.6634963183713,"[1766.0,89.0,22.6634963183713]",0
644069,499,34,138,12.7081948941935,"[499.0,34.0,12.7081948941935]",0
644159,934,89,313,12.974733834636961,"[934.0,89.0,12.974733834636961]",0
644310,295,27,99,12.47127754212709,"[295.0,27.0,12.47127754212709]",0
644362,2463,104,642,22.07457106778604,"[2463.0,104.0,22.07457106778604]",1
644742,2183,123,615,23.603484563511323,"[2183.0,123.0,23.603484563511323]",1
644818,5232,99,877,86.314844141141,"[5232.0,99.0,86.314844141141]",1
644967,2,1,1,0.0,"[2.0,1.0,0.0]",0
644990,2240,151,663,19.59674478532125,"[2240.0,151.0,19.59674478532125]",1
645020,2876,136,897,35.460051474083656,"[2876.0,136.0,35.460051474083656]",1
645054,701,60,323,15.736701856193834,"[701.0,60.0,15.736701856193834]",0
645081,1615,153,784,11.208484150814702,"[1615.0,153.0,11.208484150814702]",0
645126,2095,134,691,16.030300746608237,"[2095.0,134.0,16.030300746608237]",1
645359,933,32,219,45.04987155830031,"[933.0,32.0,45.04987155830031]",0
645425,569,60,302,11.24080289470081,"[569.0,60.0,11.24080289470081]",0
645950,2427,80,403,65.02403523488717,"[2427.0,80.0,65.02403523488717]",1
645969,725,52,213,23.634814352393303,"[725.0,52.0,23.634814352393303]",0
646053,4767,133,968,40.91396036941484,"[4767.0,133.0,40.91396036941484]",1
646085,4394,147,1069,32.80476269541892,"[4394.0,147.0,32.80476269541892]",1
646197,2996,139,657,21.59783022578637,"[2996.0,139.0,21.59783022578637]",1
646260,793,46,263,15.681815063043485,"[793.0,46.0,15.681815063043485]",0
646418,1249,42,278,29.162337491886834,"[1249.0,42.0,29.162337491886834]",0
646576,1623,73,325,23.96323604789985,"[1623.0,73.0,23.96323604789985]",0
646841,527,27,136,23.33595833830168,"[527.0,27.0,23.33595833830168]",0
647111,61,6,28,8.818541073594126,"[61.0,6.0,8.818541073594126]",0
647166,7856,249,1916,22.935535754866102,"[7856.0,249.0,22.935535754866102]",2
647245,56,6,28,16.1203804752452,"[56.0,6.0,16.1203804752452]",0
647466,1934,88,432,37.19565457030257,"[1934.0,88.0,37.19565457030257]",0
647502,275,14,82,19.975396955166712,"[275.0,14.0,19.975396955166712]",0
647518,1660,47,371,46.0279245973377,"[1660.0,47.0,46.0279245973377]",0
647647,568,62,270,13.028585908178604,"[568.0,62.0,13.028585908178604]",0
647762,2488,72,513,40.84008279946666,"[2488.0,72.0,40.84008279946666]",1
647764,2579,92,474,44.678448497602176,"[2579.0,92.0,44.678448497602176]",1
647841,3690,92,704,55.19126713086727,"[3690.0,92.0,55.19126713086727]",1
647898,3143,93,561,53.75054279600244,"[3143.0,93.0,53.75054279600244]",1
648037,5849,182,1081,59.55579425605856,"[5849.0,182.0,59.55579425605856]",1
648090,2640,132,544,25.15144965697461,"[2640.0,132.0,25.15144965697461]",1
648183,2089,173,878,12.063789543406354,"[2089.0,173.0,12.063789543406354]",1
648190,236,9,90,31.12385651625525,"[236.0,9.0,31.12385651625525]",0
648311,719,28,214,37.68392286278118,"[719.0,28.0,37.68392286278118]",0
648416,1307,65,434,20.409957034590892,"[1307.0,65.0,20.409957034590892]",0
648455,277,12,86,37.9987041246345,"[277.0,12.0,37.9987041246345]",0
648487,511,33,198,20.79831906086585,"[511.0,33.0,20.79831906086585]",0
648613,4018,82,553,120.67362369958948,"[4018.0,82.0,120.67362369958948]",1
648661,469,35,223,18.04438970982394,"[469.0,35.0,18.04438970982394]",0
648676,251,26,116,12.674201537587471,"[251.0,26.0,12.674201537587471]",0
648693,1761,102,520,17.25288121760183,"[1761.0,102.0,17.25288121760183]",0
648713,1368,80,407,19.181742374099624,"[1368.0,80.0,19.181742374099624]",0
648766,1793,104,723,14.088827214421338,"[1793.0,104.0,14.088827214421338]",0
648898,8208,198,1162,31.965486694872258,"[8208.0,198.0,31.965486694872258]",2
648920,3792,150,1144,22.10624740874498,"[3792.0,150.0,22.10624740874498]",1
648927,1605,55,451,32.33739430917511,"[1605.0,55.0,32.33739430917511]",0
649000,147,4,35,60.9227653125934,"[147.0,4.0,60.9227653125934]",0
649110,1649,85,503,23.019763765284907,"[1649.0,85.0,23.019763765284907]",0
649118,1749,52,407,41.11248502996828,"[1749.0,52.0,41.11248502996828]",0
649120,155,24,62,6.833289147966018,"[155.0,24.0,6.833289147966018]",0
649310,18,4,11,3.696845502136472,"[18.0,4.0,3.696845502136472]",0
649457,4654,178,1425,30.529248941704772,"[4654.0,178.0,30.529248941704772]",1
649604,1473,62,276,33.22337982030567,"[1473.0,62.0,33.22337982030567]",0
649667,1892,81,461,32.305691697429765,"[1892.0,81.0,32.305691697429765]",0
649735,1456,73,337,35.55468808397647,"[1456.0,73.0,35.55468808397647]",0
649761,1264,103,456,20.144183306197156,"[1264.0,103.0,20.144183306197156]",0
649806,407,41,170,11.729003035003528,"[407.0,41.0,11.729003035003528]",0
649868,708,41,225,24.79216044462836,"[708.0,41.0,24.79216044462836]",0
649891,536,30,195,21.11501073077917,"[536.0,30.0,21.11501073077917]",0
649952,5523,225,1587,39.15341619833446,"[5523.0,225.0,39.15341619833446]",1
650010,714,67,376,12.981983131418069,"[714.0,67.0,12.981983131418069]",0
650050,57,4,31,9.358596760910974,"[57.0,4.0,9.358596760910974]",0
650565,991,50,222,27.00014361261882,"[991.0,50.0,27.00014361261882]",0
650927,1751,69,481,34.45845813067371,"[1751.0,69.0,34.45845813067371]",0
651087,71,4,30,22.823598898216442,"[71.0,4.0,22.823598898216442]",0
651174,8,1,4,0.0,"[8.0,1.0,0.0]",0
651493,906,76,347,11.28865289618413,"[906.0,76.0,11.28865289618413]",0
651495,3532,156,1363,29.85231362254345,"[3532.0,156.0,29.85231362254345]",1
651533,5059,220,1459,22.75248949744308,"[5059.0,220.0,22.75248949744308]",1
651639,451,13,64,46.87640596182087,"[451.0,13.0,46.87640596182087]",0
651655,2190,58,445,42.964820511354375,"[2190.0,58.0,42.964820511354375]",1
651660,657,34,181,16.79776426002795,"[657.0,34.0,16.79776426002795]",0
651734,702,26,163,29.16024691253488,"[702.0,26.0,29.16024691253488]",0
651881,2425,97,609,40.26630104690521,"[2425.0,97.0,40.26630104690521]",1
651927,3342,107,784,61.25704879567497,"[3342.0,107.0,61.25704879567497]",1
651942,626,73,280,7.944106495137655,"[626.0,73.0,7.944106495137655]",0
651980,1421,59,324,35.84222521166765,"[1421.0,59.0,35.84222521166765]",0
652090,1373,51,331,39.22797121302854,"[1373.0,51.0,39.22797121302854]",0
652130,296,8,50,62.51171318812408,"[296.0,8.0,62.51171318812408]",0
652438,1347,58,344,48.85676993561941,"[1347.0,58.0,48.85676993561941]",0
652501,2529,151,719,20.89153530118402,"[2529.0,151.0,20.89153530118402]",1
652659,1497,45,352,43.06042266397301,"[1497.0,45.0,43.06042266397301]",0
653188,314,27,123,13.525327091589057,"[314.0,27.0,13.525327091589057]",0
653759,537,50,242,9.789227732147042,"[537.0,50.0,9.789227732147042]",0
654091,100,6,33,13.880441875771343,"[100.0,6.0,13.880441875771343]",0
654110,609,59,292,13.01516446829475,"[609.0,59.0,13.01516446829475]",0
654325,36,3,14,8.660254037844387,"[36.0,3.0,8.660254037844387]",0
654407,163,11,55,26.026210564806327,"[163.0,11.0,26.026210564806327]",0
654502,216,23,98,7.87827352126653,"[216.0,23.0,7.87827352126653]",0
654755,188,17,62,19.673810600120447,"[188.0,17.0,19.673810600120447]",0
654822,2409,86,540,33.636287892707394,"[2409.0,86.0,33.636287892707394]",1
654856,1505,110,419,22.64238609422676,"[1505.0,110.0,22.64238609422676]",0
654933,1331,42,184,49.11583525644702,"[1331.0,42.0,49.11583525644702]",0
655113,205,14,101,11.17419515502738,"[205.0,14.0,11.17419515502738]",0
655124,518,25,175,29.54730670185243,"[518.0,25.0,29.54730670185243]",0
655155,231,16,105,13.421220759180835,"[231.0,16.0,13.421220759180835]",0
655362,551,61,251,10.046503891262795,"[551.0,61.0,10.046503891262795]",0
655390,2149,92,455,41.88618317699912,"[2149.0,92.0,41.88618317699912]",1
655412,3400,88,712,41.15074106347473,"[3400.0,88.0,41.15074106347473]",1
655498,4009,158,1055,32.908575185335145,"[4009.0,158.0,32.908575185335145]",1
655572,212,16,86,18.67797276651475,"[212.0,16.0,18.67797276651475]",0
656053,410,23,151,31.395790357529034,"[410.0,23.0,31.395790357529034]",0
656086,2073,63,451,28.6101235667886,"[2073.0,63.0,28.6101235667886]",1
656165,3863,85,684,53.15442594176782,"[3863.0,85.0,53.15442594176782]",1
656183,1730,111,680,11.872403806894885,"[1730.0,111.0,11.872403806894885]",0
656203,504,67,159,17.744276250817045,"[504.0,67.0,17.744276250817045]",0
656206,79,11,43,5.095452518043551,"[79.0,11.0,5.095452518043551]",0
656217,215,23,94,9.655938802115392,"[215.0,23.0,9.655938802115392]",0
656277,2582,105,764,32.81319365218323,"[2582.0,105.0,32.81319365218323]",1
656441,2,1,2,0.0,"[2.0,1.0,0.0]",0
656454,1107,85,442,14.560200540374103,"[1107.0,85.0,14.560200540374103]",0
656459,178,7,56,26.519534578979968,"[178.0,7.0,26.519534578979968]",0
656510,225,9,81,27.069355367278327,"[225.0,9.0,27.069355367278327]",0
656553,2121,66,236,71.7613322840986,"[2121.0,66.0,71.7613322840986]",1
656557,1562,115,463,24.424241125130585,"[1562.0,115.0,24.424241125130585]",0
656734,7120,186,1599,40.88173201794392,"[7120.0,186.0,40.88173201794392]",2
657002,1429,107,486,14.630191280845391,"[1429.0,107.0,14.630191280845391]",0
657319,1329,52,297,42.49909501298912,"[1329.0,52.0,42.49909501298912]",0
657351,126,7,30,17.682382946499793,"[126.0,7.0,17.682382946499793]",0
674260,822,29,178,46.23872516012414,"[822.0,29.0,46.23872516012414]",0
674262,6976,244,1986,28.449870460006,"[6976.0,244.0,28.449870460006]",2
674296,85,5,35,15.905973720586866,"[85.0,5.0,15.905973720586866]",0
674605,1312,33,284,35.779734402862665,"[1312.0,33.0,35.779734402862665]",0
674758,46,4,20,7.852812659593164,"[46.0,4.0,7.852812659593164]",0
674870,7298,173,1630,56.33754587435016,"[7298.0,173.0,56.33754587435016]",2
674960,198,15,62,15.204322693610148,"[198.0,15.0,15.204322693610148]",0
674983,169,11,72,14.410223643460412,"[169.0,11.0,14.410223643460412]",0
674989,489,53,240,9.908507435210105,"[489.0,53.0,9.908507435210105]",0
675144,506,47,255,10.417820780961671,"[506.0,47.0,10.417820780961671]",0
675279,6463,189,1179,42.95790595589742,"[6463.0,189.0,42.95790595589742]",2
675993,463,58,261,6.298123862415528,"[463.0,58.0,6.298123862415528]",0
675996,28,2,7,16.97056274847714,"[28.0,2.0,16.97056274847714]",0
676025,32,2,8,21.213203435596427,"[32.0,2.0,21.213203435596427]",0
676258,46,5,23,10.756393447619885,"[46.0,5.0,10.756393447619885]",0
676420,138,11,57,6.890045520366848,"[138.0,11.0,6.890045520366848]",0
676428,1106,45,271,29.399666733492133,"[1106.0,45.0,29.399666733492133]",0
676503,3627,118,819,43.67330698504849,"[3627.0,118.0,43.67330698504849]",1
676627,321,13,96,21.63864065117699,"[321.0,13.0,21.63864065117699]",0
676739,7,4,5,0.9574271077563381,"[7.0,4.0,0.9574271077563381]",0
676865,643,80,376,6.397079535403517,"[643.0,80.0,6.397079535403517]",0
677232,1282,44,310,43.604774066070625,"[1282.0,44.0,43.604774066070625]",0
677250,159,4,35,66.98445093203844,"[159.0,4.0,66.98445093203844]",0
677457,1359,45,281,32.2085533529668,"[1359.0,45.0,32.2085533529668]",0
677459,4275,109,990,47.525111841231656,"[4275.0,109.0,47.525111841231656]",1
677491,1354,72,454,16.370394859502476,"[1354.0,72.0,16.370394859502476]",0
677630,133,16,62,12.58951283145354,"[133.0,16.0,12.58951283145354]",0
677687,527,48,237,11.675560186721617,"[527.0,48.0,11.675560186721617]",0
677748,4487,104,747,67.84940753105484,"[4487.0,104.0,67.84940753105484]",1
677828,7,1,3,0.0,"[7.0,1.0,0.0]",0
678233,971,86,481,8.788851600106833,"[971.0,86.0,8.788851600106833]",0
678255,630,30,169,15.49415907744726,"[630.0,30.0,15.49415907744726]",0
678283,100,8,31,18.81488772222678,"[100.0,8.0,18.81488772222678]",0
678452,1657,66,293,76.65068192538823,"[1657.0,66.0,76.65068192538823]",0
678490,1378,102,450,15.787415152231077,"[1378.0,102.0,15.787415152231077]",0
678618,530,39,146,12.413316170692514,"[530.0,39.0,12.413316170692514]",0
678770,8,1,5,0.0,"[8.0,1.0,0.0]",0
679059,1998,59,465,41.903607624757186,"[1998.0,59.0,41.903607624757186]",1
679114,1779,89,465,22.103318540447965,"[1779.0,89.0,22.103318540447965]",0
679255,234,23,84,11.757597829461918,"[234.0,23.0,11.757597829461918]",0
679278,2495,74,581,48.145760498511265,"[2495.0,74.0,48.145760498511265]",1
679445,2932,75,500,56.33734619749653,"[2932.0,75.0,56.33734619749653]",1
679468,55,5,43,5.338539126015656,"[55.0,5.0,5.338539126015656]",0
679840,435,34,148,14.880899719794776,"[435.0,34.0,14.880899719794776]",0
680176,217,18,90,13.730482285442477,"[217.0,18.0,13.730482285442477]",0
680255,100,10,59,8.406346808612328,"[100.0,10.0,8.406346808612328]",0
680410,290,14,104,23.67871024108616,"[290.0,14.0,23.67871024108616]",0
680483,1904,111,528,20.49975529707531,"[1904.0,111.0,20.49975529707531]",0
680484,206,10,64,35.66884728536467,"[206.0,10.0,35.66884728536467]",0
680492,6051,199,1771,44.55492752118387,"[6051.0,199.0,44.55492752118387]",2
680602,414,35,149,13.454685853953315,"[414.0,35.0,13.454685853953315]",0
680714,123,12,62,11.60035265921609,"[123.0,12.0,11.60035265921609]",0
680810,10471,139,1337,157.58730676506528,"[10471.0,139.0,157.58730676506528]",2
680981,61,8,31,3.814914340921881,"[61.0,8.0,3.814914340921881]",0
681073,608,10,112,74.73033000209635,"[608.0,10.0,74.73033000209635]",0
681150,2750,110,629,30.91865622487972,"[2750.0,110.0,30.91865622487972]",1
681182,224,18,117,12.875979561695594,"[224.0,18.0,12.875979561695594]",0
681200,3603,166,911,32.598804230214775,"[3603.0,166.0,32.598804230214775]",1
681354,1157,43,304,56.98822516370351,"[1157.0,43.0,56.98822516370351]",0
681356,273,33,152,6.906847721974581,"[273.0,33.0,6.906847721974581]",0
681397,531,13,114,83.77434586817749,"[531.0,13.0,83.77434586817749]",0
681421,503,42,187,12.266329276277132,"[503.0,42.0,12.266329276277132]",0
681447,832,36,225,41.18722255247738,"[832.0,36.0,41.18722255247738]",0
681566,1158,89,395,14.525443493481669,"[1158.0,89.0,14.525443493481669]",0
681716,2043,73,534,25.09343271250077,"[2043.0,73.0,25.09343271250077]",1
682025,295,22,152,10.852513822937812,"[295.0,22.0,10.852513822937812]",0
682107,1188,29,198,43.73824965357691,"[1188.0,29.0,43.73824965357691]",0
682217,306,17,60,28.2842712474619,"[306.0,17.0,28.2842712474619]",0
682259,827,46,235,22.383018494122112,"[827.0,46.0,22.383018494122112]",0
682307,36,7,23,5.080307452263476,"[36.0,7.0,5.080307452263476]",0
682538,153,8,48,28.93558116131171,"[153.0,8.0,28.93558116131171]",0
682543,581,35,149,19.250974001333027,"[581.0,35.0,19.250974001333027]",0
682819,599,49,180,13.888342392876433,"[599.0,49.0,13.888342392876433]",0
683079,2151,107,538,22.586076266618228,"[2151.0,107.0,22.586076266618228]",1
683120,2163,104,525,29.888914010580738,"[2163.0,104.0,29.888914010580738]",1
683177,893,34,248,27.780861979699548,"[893.0,34.0,27.780861979699548]",0
683336,713,48,210,12.65581959035234,"[713.0,48.0,12.65581959035234]",0
683375,3357,112,709,63.646753145558705,"[3357.0,112.0,63.646753145558705]",1
683403,4603,199,1085,25.308660534606258,"[4603.0,199.0,25.308660534606258]",1
683420,956,55,271,19.2973716393853,"[956.0,55.0,19.2973716393853]",0
683628,13,1,5,0.0,"[13.0,1.0,0.0]",0
683718,893,64,349,17.65851535895755,"[893.0,64.0,17.65851535895755]",0
683728,1507,78,432,20.731113194400685,"[1507.0,78.0,20.731113194400685]",0
683817,637,43,216,19.10903029354682,"[637.0,43.0,19.10903029354682]",0
684116,2020,95,576,22.346978722116305,"[2020.0,95.0,22.346978722116305]",1
684375,458,65,186,14.516618460869651,"[458.0,65.0,14.516618460869651]",0
684712,18,1,4,0.0,"[18.0,1.0,0.0]",0
684825,2013,110,593,20.82630217742269,"[2013.0,110.0,20.82630217742269]",1
684833,1505,86,422,25.821445715209855,"[1505.0,86.0,25.821445715209855]",0
684868,62,5,21,17.227884373886425,"[62.0,5.0,17.227884373886425]",0
684903,99,6,38,9.60728889958036,"[99.0,6.0,9.60728889958036]",0
684905,3597,145,1126,29.80522338443664,"[3597.0,145.0,29.80522338443664]",1
685085,355,31,174,12.955921965591436,"[355.0,31.0,12.955921965591436]",0
685128,2494,69,556,46.14308799246066,"[2494.0,69.0,46.14308799246066]",1
685318,864,41,224,22.207420205758297,"[864.0,41.0,22.207420205758297]",0
685367,772,31,241,24.098900166756817,"[772.0,31.0,24.098900166756817]",0
685370,1566,92,356,19.592540776658993,"[1566.0,92.0,19.592540776658993]",0
685535,643,49,177,14.086980769876998,"[643.0,49.0,14.086980769876998]",0
685611,2369,219,1104,11.32479095619428,"[2369.0,219.0,11.32479095619428]",1
685615,1354,121,559,10.220334346770638,"[1354.0,121.0,10.220334346770638]",0
